id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,coef_ajustement
5700000180,2014-12-08,827293.8005390834,5,2.0,3920,5250,1.5,0,0,5,7,2560,1360,1910,0,98144,47.5798,-122.294,1830,4240,1.0885444743935309
8669150700,2014-12-08,317854.986522911,4,3.0,1984,4460,2.0,0,0,3,7,1984,0,2012,0,98002,47.3532,-122.211,2095,3402,1.0885444743935309
1726069084,2014-12-08,506173.1805929919,4,1.75,1810,21650,2.0,0,0,4,7,1810,0,1961,0,98077,47.7358,-122.07600000000001,2700,29680,1.0885444743935309
6308000010,2014-12-08,636798.5175202156,3,2.5,2290,5089,2.0,0,0,3,9,2290,0,2001,0,98006,47.5443,-122.17200000000001,2290,7984,1.0885444743935309
6099400293,2014-12-08,226417.25067385443,2,1.0,960,13438,1.0,0,0,3,7,960,0,1951,0,98168,47.4745,-122.295,1630,11656,1.0885444743935309
5460900120,2014-12-08,1077550.1752021562,5,2.25,3320,11350,1.0,0,0,5,8,1660,1660,1963,0,98040,47.5749,-122.213,3320,11085,1.0885444743935309
9533600100,2014-12-08,1431435.9838274932,4,3.0,2860,10292,1.0,0,0,4,8,2860,0,1953,1999,98004,47.6286,-122.206,1840,10273,1.0885444743935309
3226069049,2014-12-08,1347073.7870619944,4,4.5,5120,41327,2.0,0,0,3,10,3290,1830,2008,0,98053,47.7009,-122.059,3360,82764,1.0885444743935309
2115510160,2014-12-08,281878.5916442048,3,1.75,1440,8050,1.0,0,0,3,8,1440,0,1985,0,98023,47.3187,-122.39,1790,7488,1.0885444743935309
3124089049,2014-12-08,575840.0269541778,4,1.75,2800,90169,2.0,0,0,3,7,2800,0,1934,1985,98065,47.5204,-121.829,1600,27194,1.0885444743935309
3034200885,2014-12-08,315677.8975741239,2,1.0,1340,9840,1.0,0,0,3,7,1340,0,1949,0,98133,47.7202,-122.339,1610,8949,1.0885444743935309
2926049382,2014-12-08,707553.9083557951,3,2.0,2800,10501,1.0,0,0,3,7,1400,1400,1954,0,98125,47.7055,-122.315,2260,6534,1.0885444743935309
5490700100,2014-12-08,337448.78706199455,3,1.0,1210,7649,1.0,0,0,4,7,1210,0,1956,0,98155,47.7693,-122.32,1210,6760,1.0885444743935309
8024201370,2014-12-08,435417.78975741233,2,1.0,880,5111,1.0,0,0,3,6,880,0,1931,0,98115,47.6997,-122.314,1370,5111,1.0885444743935309
7695470200,2014-12-08,653126.6846361185,3,2.5,2680,43995,2.0,0,0,3,9,2680,0,1986,0,98077,47.7655,-122.086,2520,37277,1.0885444743935309
1951600240,2014-12-08,201380.7277628032,3,1.0,1240,9198,1.5,0,0,4,7,1240,0,1959,0,98032,47.37,-122.29700000000001,1170,8970,1.0885444743935309
629410180,2014-12-08,758715.498652291,4,2.5,3220,6399,2.0,0,0,3,9,3220,0,2004,0,98075,47.5883,-121.991,2850,6399,1.0885444743935309
255400060,2014-12-08,990575.4716981131,5,2.75,3750,8279,2.0,0,0,3,9,3750,0,2001,0,98074,47.6039,-122.06,3450,8279,1.0885444743935309
8651400230,2014-12-08,244922.50673854444,3,2.0,1100,5200,1.0,0,0,3,6,1100,0,1969,2014,98042,47.3606,-122.083,1050,5330,1.0885444743935309
8856970530,2014-12-08,355948.6004043126,3,2.5,1860,5321,2.0,0,0,3,7,1860,0,2000,0,98038,47.3848,-122.03299999999999,1940,5205,1.0885444743935309
1115100119,2014-12-08,391876.0107816711,4,2.0,1920,7803,1.0,0,0,3,7,1080,840,1962,0,98155,47.758,-122.325,1940,8147,1.0885444743935309
7345310100,2014-12-08,259073.58490566033,4,1.75,1650,6900,1.0,0,0,3,7,910,740,1978,1993,98002,47.2802,-122.211,1540,7645,1.0885444743935309
1604601155,2014-12-08,195938.00539083555,3,1.0,780,3540,1.0,0,0,2,6,780,0,1920,0,98118,47.565,-122.291,1260,3540,1.0885444743935309
123039336,2014-12-08,266584.5417789757,1,1.0,620,8261,1.0,0,0,3,5,620,0,1939,0,98106,47.5138,-122.36399999999999,1180,8244,1.0885444743935309
3575302345,2014-12-08,553524.8652291105,4,2.75,2520,12500,2.0,0,0,3,8,1720,800,1979,0,98074,47.6225,-122.064,2520,13000,1.0885444743935309
2877100655,2014-12-08,756538.409703504,4,2.25,2360,2500,2.0,0,3,3,8,1520,840,2001,0,98117,47.6771,-122.35799999999999,1810,3900,1.0885444743935309
8835200330,2014-12-08,435363.3625336927,3,2.5,1470,4488,2.0,0,0,5,7,1470,0,1980,0,98034,47.723,-122.162,1400,4441,1.0885444743935309
1523069204,2014-12-08,533386.7924528301,4,2.25,2020,85813,2.0,0,0,3,7,2020,0,1995,0,98027,47.483000000000004,-122.02600000000001,2120,85813,1.0885444743935309
6638900405,2014-12-08,440860.51212938,2,1.0,800,6016,1.0,0,0,3,6,800,0,1942,0,98117,47.6913,-122.369,1470,3734,1.0885444743935309
5453700140,2014-12-08,870835.5795148247,3,1.75,1890,10292,1.0,0,0,4,8,1890,0,1969,0,98040,47.535,-122.234,2630,10625,1.0885444743935309
8691330260,2014-12-08,892606.4690026953,4,2.75,3540,13515,2.0,0,0,3,10,3540,0,1998,0,98075,47.5945,-121.98200000000001,3540,11538,1.0885444743935309
745500010,2014-12-08,794637.4663072776,4,2.75,3800,9606,2.0,0,0,3,9,3800,0,2008,0,98011,47.7368,-122.208,3400,9677,1.0885444743935309
446000190,2014-12-08,924174.2587601077,5,3.25,2450,6534,2.0,0,0,3,8,1770,680,1951,2014,98115,47.688,-122.281,1620,6534,1.0885444743935309
53500760,2014-12-08,312412.2641509434,4,2.5,2660,4082,2.0,0,0,3,7,2660,0,2010,0,98042,47.3414,-122.055,2390,4876,1.0885444743935309
1441800010,2014-12-08,500621.6037735848,3,2.25,2250,8000,1.0,0,0,3,8,1460,790,1976,0,98034,47.7229,-122.20200000000001,1930,9000,1.0885444743935309
924059233,2014-12-08,717350.8086253369,4,2.0,2350,9329,2.0,0,0,3,8,2350,0,1977,0,98005,47.583,-122.17,1640,9403,1.0885444743935309
1705400361,2014-12-08,653126.6846361185,2,1.0,2120,6897,1.0,0,0,4,7,1060,1060,1923,0,98118,47.5566,-122.27799999999999,1900,4462,1.0885444743935309
624100010,2014-12-08,702111.1859838275,3,2.5,2930,19900,1.5,0,0,3,9,2930,0,1983,0,98077,47.7234,-122.066,3160,20492,1.0885444743935309
7625704500,2014-12-08,544272.2371967654,3,1.5,2210,6500,1.0,0,0,4,7,1030,1180,1912,0,98136,47.5434,-122.38799999999999,1750,6370,1.0885444743935309
4083300595,2014-12-08,707553.9083557951,3,1.0,1430,4240,1.5,0,0,3,7,1430,0,1924,0,98103,47.6595,-122.337,1660,4240,1.0885444743935309
3756500180,2014-12-08,517058.6253369271,3,1.0,1470,9750,1.0,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750,1.0885444743935309
1446401555,2014-12-08,317854.986522911,3,1.75,1320,6600,1.0,0,0,3,7,1320,0,1988,0,98168,47.4838,-122.33,1070,6594,1.0885444743935309
3584000310,2014-12-08,244922.50673854444,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,1.0885444743935309
8598200070,2014-12-08,302615.3638814016,2,2.5,1420,2229,2.0,0,0,3,7,1420,0,2004,0,98059,47.4871,-122.165,1500,2230,1.0885444743935309
7972602080,2014-12-08,339625.8760107816,4,1.0,1190,7620,1.5,0,0,3,6,1190,0,1926,0,98106,47.5281,-122.348,1060,7320,1.0885444743935309
1245500730,2014-12-08,1099429.9191374662,5,3.25,3510,10930,2.0,0,0,3,9,3510,0,2013,0,98033,47.6914,-122.21,1970,7488,1.0885444743935309
1123059125,2014-12-08,600332.2776280323,4,2.5,2950,10003,2.0,0,0,3,9,2950,0,2006,0,98059,47.489,-122.14,2790,9323,1.0885444743935309
8691400600,2014-12-08,816408.3557951482,4,2.5,3290,7538,2.0,0,0,3,9,3290,0,2004,0,98075,47.598,-121.97200000000001,3450,7538,1.0885444743935309
6402300070,2014-12-08,870835.5795148247,4,2.5,2390,10000,1.0,0,0,3,9,1590,800,1975,0,98040,47.5801,-122.229,1900,9752,1.0885444743935309
3121069036,2014-12-08,671631.9407008085,3,1.75,3020,360241,2.0,0,0,3,8,3020,0,1992,0,98092,47.2662,-122.088,1890,209959,1.0885444743935309
5100404030,2014-12-08,569308.7601078167,3,1.75,3000,5413,2.0,0,0,4,8,1900,1100,1963,0,98115,47.6962,-122.31200000000001,1550,5413,1.0885444743935309
9264960480,2014-12-08,400584.36657681933,4,2.5,2720,7350,2.0,0,0,3,9,2720,0,1989,0,98023,47.3028,-122.35,2570,8336,1.0885444743935309
6441800060,2014-12-09,790343.7843665767,4,2.5,3070,5762,2.0,0,0,3,10,3070,0,2000,0,98075,47.5847,-122.08,3630,6500,1.0889487870619945
1137800460,2014-12-09,506361.18598382745,3,2.5,2870,25663,2.0,0,0,3,10,2870,0,1988,0,98003,47.2769,-122.333,2950,24347,1.0889487870619945
2487200875,2014-12-09,657725.0673854447,4,3.0,1960,5000,1.0,0,0,5,7,1050,910,1965,0,98136,47.5208,-122.39299999999999,1360,5000,1.0889487870619945
6414100192,2014-12-09,585854.447439353,3,2.25,2570,7242,2.0,0,0,3,7,2170,400,1951,1991,98125,47.721000000000004,-122.319,1690,7639,1.0889487870619945
3363900155,2014-12-09,511805.9299191374,2,1.0,1220,4000,1.5,0,0,4,6,1220,0,1908,0,98103,47.6801,-122.354,1580,4000,1.0889487870619945
1727000680,2014-12-09,761175.2021563342,4,2.5,2440,14470,1.0,0,0,4,9,1660,780,1970,0,98005,47.6401,-122.16799999999999,2810,15564,1.0889487870619945
291310120,2014-12-09,386576.81940700806,3,2.25,1410,1332,2.0,0,0,3,7,1290,120,2004,0,98027,47.5345,-122.069,1445,1290,1.0889487870619945
304100010,2014-12-09,293471.69811320753,4,2.25,1700,7056,2.0,0,0,3,7,1700,0,1999,0,98001,47.3385,-122.262,1650,6025,1.0889487870619945
5416100020,2014-12-09,351730.4582210242,3,1.75,1910,8329,1.0,0,0,3,8,1910,0,2004,0,98022,47.19,-122.016,2510,9259,1.0889487870619945
7950700110,2014-12-09,243924.52830188678,3,1.75,1100,10125,1.0,0,0,4,7,1100,0,1969,0,98092,47.3232,-122.103,1520,10125,1.0889487870619945
6352600350,2014-12-09,865714.2857142857,2,2.5,2830,8630,2.0,0,0,3,10,2830,0,2001,0,98074,47.6481,-122.081,3190,7515,1.0889487870619945
8165500780,2014-12-09,368064.69002695417,3,2.5,1690,1760,2.0,0,0,3,8,1410,280,2014,0,98106,47.5387,-122.367,1740,1760,1.0889487870619945
123039207,2014-12-09,308172.50673854444,4,2.0,2100,8160,1.0,0,0,3,7,1200,900,1959,0,98106,47.5145,-122.365,1140,8160,1.0889487870619945
3578400500,2014-12-09,607633.423180593,3,2.25,2220,15757,1.0,0,0,3,8,1280,940,1982,0,98074,47.6212,-122.04299999999999,2020,14098,1.0889487870619945
3182100105,2014-12-09,645202.1563342317,3,2.0,1170,6750,1.0,0,0,5,7,800,370,1947,0,98115,47.6752,-122.281,1330,6750,1.0889487870619945
5557700210,2014-12-09,209622.64150943395,3,1.0,1100,9750,1.0,0,0,4,7,1100,0,1966,0,98023,47.3248,-122.345,1190,9750,1.0889487870619945
2919701105,2014-12-09,459536.3881401617,2,1.75,1320,2609,1.0,0,0,4,7,920,400,1938,0,98117,47.6878,-122.366,1200,4220,1.0889487870619945
9407101850,2014-12-09,375687.3315363881,3,2.25,1690,14615,2.0,0,0,4,7,1690,0,1979,0,98045,47.4492,-121.78,1390,11360,1.0889487870619945
4030100005,2014-12-09,1960107.8167115902,5,3.75,4320,39094,2.0,1,4,3,8,4320,0,1938,0,98155,47.7519,-122.27600000000001,1920,7750,1.0889487870619945
7937600087,2014-12-09,441024.2587601078,6,2.0,2800,29985,1.0,0,0,5,7,1400,1400,1954,0,98058,47.4398,-122.08,1980,29985,1.0889487870619945
6411600411,2014-12-09,279859.8382749326,2,1.0,770,7200,1.0,0,0,3,7,770,0,1951,0,98125,47.7143,-122.325,1320,7139,1.0889487870619945
4139480200,2014-12-09,1524528.3018867923,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,1.0889487870619945
5649300160,2014-12-09,650646.9002695417,3,1.75,2030,32565,1.0,0,0,3,8,1600,430,1981,0,98052,47.7112,-122.098,2910,34190,1.0889487870619945
802000130,2014-12-09,533584.9056603773,4,1.75,1870,9500,1.0,0,0,4,7,1090,780,1962,0,98033,47.7012,-122.18700000000001,2010,10000,1.0889487870619945
624069035,2014-12-09,2994609.164420485,4,4.0,4130,5575,2.0,1,4,4,10,2860,1270,1993,0,98075,47.5968,-122.083,2980,5575,1.0889487870619945
524059052,2014-12-09,1061725.0673854447,4,2.25,2420,15482,2.0,0,0,4,8,2420,0,1925,1997,98004,47.5907,-122.196,2870,13905,1.0889487870619945
2979801095,2014-12-09,539900.8086253369,4,1.5,1710,4600,1.5,0,0,3,7,1710,0,1924,0,98115,47.6847,-122.318,1740,4455,1.0889487870619945
8649900440,2014-12-09,740485.1752021563,4,2.5,2980,8770,2.0,0,0,3,10,2980,0,1990,0,98075,47.5814,-122.029,2940,9238,1.0889487870619945
2902200234,2014-12-09,571698.1132075471,3,2.25,1290,1182,2.0,0,0,3,8,1000,290,2006,0,98102,47.637,-122.32700000000001,1300,1169,1.0889487870619945
7888100240,2014-12-09,266792.4528301887,4,1.5,1850,7547,1.5,0,0,4,7,1850,0,1960,0,98198,47.3714,-122.309,1730,7577,1.0889487870619945
236500010,2014-12-09,239568.73315363878,3,1.75,1650,8850,1.0,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800,1.0889487870619945
1105000011,2014-12-09,400490.31805929914,5,3.0,2140,5937,1.0,0,0,3,7,1280,860,1978,0,98118,47.5459,-122.27,1820,6710,1.0889487870619945
5515600087,2014-12-09,234123.98921832882,3,1.5,1100,33600,1.0,0,0,3,7,1100,0,1967,0,98001,47.3185,-122.29,1570,32700,1.0889487870619945
3629980350,2014-12-09,819978.4366576818,4,2.5,3060,8167,2.0,0,0,3,9,3060,0,2005,0,98029,47.5521,-121.98899999999999,2930,4800,1.0889487870619945
7905380380,2014-12-09,379498.65229110507,4,1.75,1870,7575,1.0,0,0,3,7,1480,390,1972,0,98034,47.7205,-122.21799999999999,1670,7575,1.0889487870619945
4166600473,2014-12-09,391477.088948787,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,1988,0,98023,47.3305,-122.37100000000001,2480,11250,1.0889487870619945
5078400090,2014-12-09,996388.140161725,5,2.75,2580,7630,1.0,0,0,4,7,1730,850,1954,0,98004,47.6226,-122.205,2040,7717,1.0889487870619945
4022900150,2014-12-09,653369.2722371967,4,2.5,2520,10850,1.0,0,0,4,8,1680,840,1968,0,98155,47.7751,-122.28399999999999,2590,10800,1.0889487870619945
7215900020,2014-12-09,1742318.0592991912,4,3.5,4060,9486,2.0,0,0,3,10,4060,0,2005,0,98033,47.6634,-122.2,2410,9486,1.0889487870619945
2781230020,2014-12-09,433946.0916442048,4,2.5,2820,6666,2.0,0,0,3,9,2820,0,2007,0,98038,47.3473,-122.031,1880,7200,1.0889487870619945
8662500130,2014-12-09,273435.0404312668,4,2.5,1790,5257,2.0,0,0,3,7,1790,0,1996,0,98030,47.3849,-122.204,1680,5320,1.0889487870619945
7883604095,2014-12-09,277681.9407008086,3,1.0,1340,6120,1.5,0,0,4,7,1340,0,1920,0,98108,47.5272,-122.322,1260,6000,1.0889487870619945
7430500110,2014-12-09,1500571.4285714284,5,3.5,5150,12230,2.0,0,2,3,10,3700,1450,2007,0,98008,47.6249,-122.09,2940,13462,1.0889487870619945
2100200020,2014-12-09,313617.25067385443,5,2.75,2790,4807,1.5,0,0,4,7,2140,650,1949,0,98002,47.3098,-122.223,1056,4807,1.0889487870619945
7883603750,2014-12-09,366975.74123989214,3,1.75,1400,6000,1.0,0,0,4,7,700,700,1919,0,98108,47.5283,-122.321,1030,6000,1.0889487870619945
3832080440,2014-12-09,285250.1347708895,3,2.5,1880,5000,2.0,0,0,3,7,1880,0,2010,0,98042,47.3359,-122.054,2260,5000,1.0889487870619945
7686202275,2014-12-09,239514.28571428568,3,1.0,1210,8000,1.0,0,0,3,6,1210,0,1954,0,98198,47.4211,-122.314,1430,8000,1.0889487870619945
5605000595,2014-12-09,745929.9191374662,6,2.25,2770,5854,1.5,0,0,3,8,2120,650,1921,0,98112,47.6466,-122.304,2300,5450,1.0889487870619945
2997800076,2014-12-09,642425.3369272236,3,2.75,1670,1350,3.0,0,0,3,9,1350,320,2014,0,98116,47.5763,-122.40799999999999,1520,4800,1.0889487870619945
8825900245,2014-12-09,739330.8894878705,5,2.25,2610,4080,2.0,0,0,5,7,1750,860,1909,0,98115,47.6757,-122.309,2160,4080,1.0889487870619945
7129301001,2014-12-09,735040.4312668463,4,2.75,2670,6780,2.0,0,3,5,8,1630,1040,1908,0,98118,47.5131,-122.256,2400,5989,1.0889487870619945
5470100270,2014-12-09,245013.47708894877,3,1.5,1310,10491,1.0,0,0,4,7,1310,0,1969,0,98042,47.3682,-122.148,1430,9664,1.0889487870619945
1180003435,2014-12-09,299460.9164420485,4,1.75,1690,6000,1.0,0,0,3,7,1690,0,1957,0,98178,47.497,-122.227,1350,6000,1.0889487870619945
3126049411,2014-12-09,370242.58760107815,2,2.5,1100,1760,3.0,0,0,3,7,1100,0,1997,0,98103,47.6972,-122.35,1200,1415,1.0889487870619945
7787100210,2014-12-09,490026.95417789754,4,2.25,2120,8267,2.0,0,0,3,8,2120,0,1996,0,98045,47.4885,-121.779,2150,7746,1.0889487870619945
6744700343,2014-12-09,522695.41778975737,5,3.0,2240,15435,1.0,0,1,5,7,1390,850,1952,0,98155,47.7426,-122.288,2240,10750,1.0889487870619945
4215250220,2014-12-09,860269.5417789756,3,2.5,3040,34670,2.0,0,0,4,10,3040,0,1983,0,98072,47.7565,-122.12899999999999,3480,35001,1.0889487870619945
2862500070,2014-12-09,936441.5094339622,6,4.0,3180,6551,2.0,0,0,3,9,3180,0,2014,0,98074,47.6236,-122.023,3230,7602,1.0889487870619945
8669160310,2014-12-09,289660.37735849054,3,2.5,1805,3402,2.0,0,0,3,7,1805,0,2009,0,98002,47.3521,-122.212,2095,3402,1.0889487870619945
3179100055,2014-12-09,1410188.679245283,5,3.5,3700,8504,2.0,0,0,3,8,2750,950,1950,2014,98105,47.669,-122.275,2370,6246,1.0889487870619945
9297301055,2014-12-09,395288.409703504,2,1.0,1120,4800,1.0,0,0,3,7,770,350,1926,0,98126,47.5669,-122.37200000000001,1510,4800,1.0889487870619945
108000127,2014-12-09,497105.1212938005,4,3.5,2000,2309,3.0,0,0,3,8,2000,0,2008,0,98177,47.7027,-122.361,1440,1548,1.0889487870619945
7399200770,2014-12-09,454527.2237196765,3,3.0,2680,12285,1.0,0,0,4,8,2680,0,1970,0,98055,47.4633,-122.196,2610,9558,1.0889487870619945
9264920620,2014-12-09,359353.09973045817,4,2.25,2440,8098,2.0,0,0,3,8,2440,0,1983,0,98023,47.3126,-122.346,2110,7911,1.0889487870619945
6821102317,2014-12-09,582587.6010781671,3,2.5,1850,1499,2.5,0,0,3,9,1790,60,2005,0,98199,47.6475,-122.396,1770,1539,1.0889487870619945
8822900115,2014-12-09,333218.3288409703,2,1.75,1200,2622,1.0,0,0,5,7,800,400,1956,0,98125,47.7175,-122.292,1310,1926,1.0889487870619945
3904100220,2014-12-09,300549.86522911047,2,2.0,1480,6075,1.0,0,0,5,7,740,740,1919,0,98118,47.5317,-122.27600000000001,1230,6053,1.0889487870619945
8651100110,2014-12-09,1388409.703504043,4,2.5,2720,16454,1.0,0,1,5,9,1870,850,1963,0,98040,47.5489,-122.21600000000001,3560,15993,1.0889487870619945
7399800110,2014-12-09,615256.0646900269,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,0,98072,47.7484,-122.111,1970,36425,1.0889487870619945
7202340930,2014-12-09,691264.690026954,4,3.0,3280,4904,2.0,0,0,3,7,3280,0,2005,0,98053,47.6802,-122.03299999999999,2600,5004,1.0889487870619945
3876313170,2014-12-09,474781.6711590296,3,2.25,1770,8000,1.0,0,0,4,7,1350,420,1976,0,98072,47.7358,-122.17,1850,7875,1.0889487870619945
7348200195,2014-12-09,188660.37735849054,3,1.0,990,12696,1.5,0,0,3,7,990,0,1936,0,98168,47.4776,-122.279,1260,8937,1.0889487870619945
8658300260,2014-12-09,393110.51212938,3,1.75,1150,17585,1.0,0,0,3,7,1150,0,1964,0,98014,47.6503,-121.90799999999999,1200,7500,1.0889487870619945
1925059194,2014-12-09,1246846.3611859838,4,2.25,2840,20242,1.0,0,0,3,8,2240,600,1972,0,98004,47.638999999999996,-122.21600000000001,2840,20372,1.0889487870619945
1954700610,2014-12-09,2388064.690026954,3,2.25,3360,7108,2.0,0,0,3,10,2770,590,1905,2004,98112,47.6187,-122.28399999999999,3450,8558,1.0889487870619945
9455200790,2014-12-09,484582.21024258755,3,1.75,1410,5100,1.0,0,0,4,7,1110,300,1954,0,98125,47.7026,-122.29,1600,7800,1.0889487870619945
441000115,2014-12-09,511805.9299191374,2,1.0,900,5512,1.0,0,0,3,7,900,0,1947,0,98115,47.6877,-122.289,1270,5512,1.0889487870619945
7299600920,2014-12-09,303816.7115902965,4,2.5,2009,4800,2.0,0,0,3,8,2009,0,2012,0,98092,47.2586,-122.2,1798,4800,1.0889487870619945
7852020080,2014-12-10,582803.9083557951,3,3.25,2670,5108,2.0,0,2,3,9,2670,0,2000,0,98065,47.5342,-121.866,2670,6500,1.0893530997304581
1516000055,2014-12-10,708079.5148247977,3,2.25,2150,21235,1.0,0,3,4,8,1590,560,1959,0,98166,47.4336,-122.339,2570,18900,1.0893530997304581
2526039156,2014-12-10,827908.3557951482,4,2.25,2040,8315,1.0,0,0,4,8,1480,560,1958,0,98177,47.7077,-122.37100000000001,2330,8940,1.0893530997304581
2895730540,2014-12-10,1012009.0296495956,5,3.25,4150,7100,2.0,0,0,3,10,4150,0,2013,0,98074,47.6026,-122.06,3560,7214,1.0893530997304581
1865000040,2014-12-10,392167.1159029649,4,2.5,2750,6259,2.0,0,0,3,9,2750,0,2002,0,98092,47.3304,-122.179,2810,6824,1.0893530997304581
5438000080,2014-12-10,288624.1037735849,3,1.5,1400,10853,1.0,0,0,4,7,1400,0,1964,0,98055,47.4433,-122.194,1620,10849,1.0893530997304581
2767603210,2014-12-10,730901.4622641508,3,2.5,1790,2375,3.0,0,0,3,8,1790,0,2007,0,98107,47.6726,-122.38,1450,2400,1.0893530997304581
7195800009,2014-12-10,354039.7574123989,6,3.0,2650,12870,1.0,0,0,4,7,2650,0,1977,0,98022,47.2069,-121.98899999999999,1450,8668,1.0893530997304581
8731982550,2014-12-10,266891.50943396223,4,1.75,2020,8800,1.0,0,0,4,8,2020,0,1969,0,98023,47.3202,-122.384,2320,8000,1.0893530997304581
6600400270,2014-12-10,220049.32614555254,3,1.0,1010,9750,1.0,0,0,5,7,1010,0,1969,0,98042,47.3244,-122.14399999999999,1230,9750,1.0893530997304581
5700003221,2014-12-10,1171054.5822102425,4,2.75,2990,7389,1.5,0,0,4,8,2090,900,1923,0,98144,47.5711,-122.28399999999999,2510,6157,1.0893530997304581
626059155,2014-12-10,343146.22641509434,3,1.75,1010,12000,1.0,0,0,4,7,1010,0,1977,0,98011,47.77,-122.20700000000001,1080,10619,1.0893530997304581
1202000140,2014-12-10,174296.4959568733,3,1.0,1060,8000,1.0,0,0,4,6,1060,0,1927,0,98002,47.305,-122.21799999999999,1060,4697,1.0893530997304581
8856950070,2014-12-10,358941.84636118595,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,1.0893530997304581
1853080730,2014-12-10,909609.8382749326,3,2.5,2960,6856,2.0,0,0,3,10,2960,0,2009,0,98074,47.5906,-122.057,3320,6856,1.0893530997304581
5249802460,2014-12-10,544676.549865229,3,1.0,1800,7200,1.0,0,0,3,7,1020,780,1964,0,98118,47.5616,-122.275,1740,5475,1.0893530997304581
8911000030,2014-12-10,386720.35040431266,3,1.0,1240,5400,1.0,0,0,4,7,1060,180,1940,0,98133,47.7115,-122.355,1429,5400,1.0893530997304581
8856003839,2014-12-10,234210.9164420485,3,2.5,1322,6006,2.0,0,0,3,7,1322,0,2009,0,98001,47.2706,-122.25399999999999,1440,6796,1.0893530997304581
1568100076,2014-12-10,376861.704851752,5,1.0,1340,11198,1.5,0,0,3,8,1340,0,1934,0,98155,47.736000000000004,-122.295,1390,8020,1.0893530997304581
5538300460,2014-12-10,506549.19137466303,5,1.5,1830,9000,1.0,0,2,3,7,1030,800,1955,0,98155,47.7488,-122.292,2610,11175,1.0893530997304581
739980260,2014-12-10,352950.4043126684,3,2.5,1920,5322,2.0,0,0,3,8,1920,0,1999,0,98031,47.4095,-122.195,1920,5000,1.0893530997304581
3501100050,2014-12-10,136169.13746630726,3,1.0,1230,4800,1.5,0,0,1,6,1230,0,1916,0,98117,47.6941,-122.365,1230,4800,1.0893530997304581
8563000770,2014-12-10,533783.0188679245,3,1.75,1510,8433,1.0,0,0,4,7,1220,290,1967,0,98008,47.6226,-122.103,1950,8199,1.0893530997304581
2025079033,2014-12-10,452081.5363881401,1,2.0,3000,204732,2.5,0,2,3,8,3000,0,1979,0,98014,47.6331,-121.945,2330,213008,1.0893530997304581
9477730080,2014-12-10,410686.1185983827,3,1.75,1680,7389,1.0,0,0,3,8,1150,530,1979,0,98056,47.5199,-122.184,2100,10348,1.0893530997304581
6929603207,2014-12-10,265257.47978436656,4,2.0,1610,6200,1.0,0,0,4,7,1610,0,1979,0,98198,47.3833,-122.306,1610,7500,1.0893530997304581
8732190170,2014-12-10,289767.92452830187,4,2.25,1860,12693,1.0,0,0,3,8,1140,720,1978,0,98023,47.3114,-122.395,1950,8740,1.0893530997304581
291310310,2014-12-10,581169.8787061995,3,3.5,2490,3517,2.0,0,0,3,8,1720,770,2005,0,98027,47.5341,-122.06700000000001,1600,2378,1.0893530997304581
3339900096,2014-12-10,273155.2897574124,5,1.75,2140,12058,1.0,0,0,4,8,2140,0,1951,0,98002,47.3167,-122.214,1640,10125,1.0893530997304581
7215720250,2014-12-10,754921.6981132075,4,2.5,3160,13063,2.0,0,0,3,10,3160,0,1999,0,98075,47.5996,-122.021,3350,14213,1.0893530997304581
4310700570,2014-12-10,305345.67385444744,2,1.0,920,5000,1.0,0,0,4,6,490,430,1949,0,98103,47.7008,-122.338,1500,5000,1.0893530997304581
2428100130,2014-12-10,909106.5571428571,3,2.5,2760,6187,2.0,0,0,3,10,2760,0,2014,0,98075,47.5821,-122.04700000000001,2760,6600,1.0893530997304581
1563102435,2014-12-10,1034885.4447439353,3,1.75,2150,4200,1.0,0,4,5,8,1140,1010,1960,0,98116,47.5671,-122.405,2510,7500,1.0893530997304581
2113700485,2014-12-10,435730.34636118595,5,2.75,1690,4000,1.0,0,0,5,7,970,720,1943,0,98106,47.5312,-122.354,1240,4000,1.0893530997304581
443000060,2014-12-10,648165.0943396225,3,2.25,2400,16301,1.0,0,0,3,8,1400,1000,1962,0,98115,47.6901,-122.28200000000001,1720,9828,1.0893530997304581
5230300210,2014-12-10,325716.576819407,3,1.0,1040,9514,1.0,0,0,4,7,1040,0,1969,0,98059,47.4936,-122.102,1040,9514,1.0893530997304581
7524900003,2014-12-10,3570899.460916442,2,1.75,6840,10000,2.5,1,4,3,11,4350,2490,2001,0,98008,47.6042,-122.11200000000001,3120,12300,1.0893530997304581
